time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1544.4890193419765,2.2037229e+03,8.0841188e+00,3.2441237e-04,228264,236.47594,1583.73802,1.8517725e+03,6.1843333e+00,8.0153479e+02,2.1850910e+00,2.2037229e+03,8.0841188e+00,0,,,,,236.47594,1.5799336e-03,1583.73802,2.2496423e-03,1.5632827e-02,-1.2637775e-01
1544.4904082309927,2.2026426e+03,8.0822134e+00,3.2441306e-04,228265,236.47662,1583.73494,1.8485901e+03,6.1828761e+00,8.0422906e+02,2.1856673e+00,2.2026426e+03,8.0822134e+00,0,,,,,236.47662,1.5822222e-03,1583.73494,2.2596680e-03,1.3686857e-02,-1.3275729e-01
1544.4917971200096,2.2037090e+03,8.0808334e+00,3.2441376e-04,228266,236.47268,1583.73583,1.8498691e+03,6.1818194e+00,8.0002814e+02,2.1805158e+00,2.2037090e+03,8.0808334e+00,0,,,,,236.47268,1.5810676e-03,1583.73583,2.2548214e-03,1.4255054e-02,-1.3299936e-01
1544.493186009027,2.2093943e+03,8.0884094e+00,3.2441446e-04,228267,236.47951,1583.74125,1.8531923e+03,6.1876163e+00,8.0221130e+02,2.1825075e+00,2.2093943e+03,8.0884094e+00,0,,,,,236.47951,1.5800479e-03,1583.74125,2.2495750e-03,1.8896746e-02,-1.2514402e-01
1544.494574898044,2.2119224e+03,8.0780611e+00,3.2441516e-04,228268,236.47328,1583.73969,1.8538241e+03,6.1796989e+00,7.9773785e+02,2.1793303e+00,2.2119224e+03,8.0780611e+00,0,,,,,236.47328,1.5773053e-03,1583.73969,2.2480455e-03,1.3760436e-02,-1.3025132e-01
1544.4959637870602,2.2068982e+03,8.0948811e+00,3.2441586e-04,228269,236.47567,1583.73380,1.8500446e+03,6.1925669e+00,7.9840405e+02,2.1853228e+00,2.2068982e+03,8.0948811e+00,0,,,,,236.47567,1.5840713e-03,1583.73380,2.2637222e-03,1.8480640e-02,-1.3405834e-01
1544.4973526761062,2.1947847e+03,8.0691080e+00,3.2441659e-04,228270,236.47613,1583.73733,1.8402395e+03,6.1728506e+00,8.0199933e+02,2.1832950e+00,2.1947847e+03,8.0691080e+00,0,,,,,236.47613,1.5867270e-03,1583.73733,2.2628405e-03,1.5727190e-02,-1.3053340e-01
1544.498741565123,2.2082046e+03,8.0797281e+00,3.2441728e-04,228271,236.47495,1583.73686,1.8506519e+03,6.1809745e+00,7.9906879e+02,2.1786923e+00,2.2082046e+03,8.0797281e+00,0,,,,,236.47495,1.5803701e-03,1583.73686,2.2533773e-03,1.5680399e-02,-1.2954961e-01
1544.50013045414,2.2130303e+03,8.0751791e+00,3.2441798e-04,228272,236.47296,1583.73551,1.8525994e+03,6.1774945e+00,7.9274170e+02,2.1827235e+00,2.2130303e+03,8.0751791e+00,0,,,,,236.47296,1.5774001e-03,1583.73551,2.2489622e-03,1.6634848e-02,-1.3434483e-01
1544.5015193431568,2.2116084e+03,8.0751944e+00,3.2441868e-04,228273,236.47908,1583.74044,1.8524746e+03,6.1775064e+00,7.9653748e+02,2.1779580e+00,2.2116084e+03,8.0751944e+00,0,,,,,236.47908,1.5781105e-03,1583.74044,2.2487228e-03,1.9952586e-02,-1.2895374e-01
1544.5029082321735,2.2097271e+03,8.0665627e+00,3.2441938e-04,228274,236.46894,1583.73870,1.8487627e+03,6.1709027e+00,7.9212494e+02,2.1806738e+00,2.2097271e+03,8.0665627e+00,0,,,,,236.46894,1.5786926e-03,1583.73870,2.2509245e-03,1.0063980e-02,-1.2908410e-01
1544.5042971211903,2.2077905e+03,8.0687122e+00,3.2442008e-04,228275,236.47766,1583.73479,1.8479152e+03,6.1725473e+00,7.9395435e+02,2.1769488e+00,2.2077905e+03,8.0687122e+00,0,,,,,236.47766,1.5805772e-03,1583.73479,2.2552998e-03,2.0571753e-02,-1.2727541e-01
1544.5056860102356,2.2413936e+03,8.0889740e+00,3.2442081e-04,228276,236.47559,1583.73677,1.8729031e+03,6.1880479e+00,7.9019525e+02,2.1765285e+00,2.2413936e+03,8.0889740e+00,0,,,,,236.47559,1.5638742e-03,1583.73677,2.2290980e-03,1.5843794e-02,-1.2988864e-01
1544.5070748992525,2.2099265e+03,8.0720539e+00,3.2442150e-04,228277,236.47272,1583.73770,1.8475831e+03,6.1751037e+00,7.9272266e+02,2.1763680e+00,2.2099265e+03,8.0720539e+00,0,,,,,236.47272,1.5816723e-03,1583.73770,2.2542023e-03,1.1404599e-02,-1.3341549e-01
1544.50846378827,2.2143582e+03,8.0658169e+00,3.2442220e-04,228278,236.47843,1583.73977,1.8525491e+03,6.1703324e+00,7.8862878e+02,2.1732118e+00,2.2143582e+03,8.0658169e+00,0,,,,,236.47843,1.5763451e-03,1583.73977,2.2431044e-03,2.2420932e-02,-1.2432419e-01
1544.509852677287,2.2195112e+03,8.0690928e+00,3.2442290e-04,228279,236.47400,1583.73982,1.8549258e+03,6.1728382e+00,7.9064655e+02,2.1751778e+00,2.2195112e+03,8.0690928e+00,0,,,,,236.47400,1.5747445e-03,1583.73982,2.2463407e-03,1.5764646e-02,-1.2721217e-01
1544.5112415663032,2.2166104e+03,8.0598412e+00,3.2442360e-04,228280,236.47093,1583.73769,1.8518967e+03,6.1657605e+00,7.8749139e+02,2.1744869e+00,2.2166104e+03,8.0598412e+00,0,,,,,236.47093,1.5752370e-03,1583.73769,2.2440504e-03,1.4503970e-02,-1.3062347e-01
1544.51263045532,2.2011172e+03,8.0497122e+00,3.2442430e-04,228281,236.47653,1583.73649,1.8412131e+03,6.1580124e+00,7.8794983e+02,2.1712329e+00,2.2011172e+03,8.0497122e+00,0,,,,,236.47653,1.5826308e-03,1583.73649,2.2555511e-03,1.8791767e-02,-1.2824371e-01
1544.514019344366,2.2204155e+03,8.0693531e+00,3.2442503e-04,228282,236.47316,1583.73616,1.8551493e+03,6.1730375e+00,7.8583081e+02,2.1726944e+00,2.2204155e+03,8.0693531e+00,0,,,,,236.47316,1.5748511e-03,1583.73616,2.2440634e-03,1.7683163e-02,-1.2692586e-01
1544.515408233383,2.2221943e+03,8.0686378e+00,3.2442572e-04,228283,236.47647,1583.73772,1.8566055e+03,6.1724906e+00,7.8656348e+02,2.1693659e+00,2.2221943e+03,8.0686378e+00,0,,,,,236.47647,1.5737759e-03,1583.73772,2.2388590e-03,1.9690380e-02,-1.2669121e-01
1544.5167971224005,2.2242766e+03,8.0694199e+00,3.2442642e-04,228284,236.47156,1583.73733,1.8562997e+03,6.1730890e+00,7.8872424e+02,2.1728582e+00,2.2242766e+03,8.0694199e+00,0,,,,,236.47156,1.5735859e-03,1583.73733,2.2422939e-03,1.2382098e-02,-1.2962049e-01
1544.5181860114171,2.2175415e+03,8.0651073e+00,3.2442712e-04,228285,236.47742,1583.74182,1.8511790e+03,6.1697898e+00,7.8508911e+02,2.1680219e+00,2.2175415e+03,8.0651073e+00,0,,,,,236.47742,1.5780206e-03,1583.74182,2.2431493e-03,1.8472288e-02,-1.2887758e-01
1544.5195749004333,2.2261226e+03,8.0601768e+00,3.2442782e-04,228286,236.47397,1583.73875,1.8567738e+03,6.1660180e+00,7.8212988e+02,2.1662297e+00,2.2261226e+03,8.0601768e+00,0,,,,,236.47397,1.5720075e-03,1583.73875,2.2360273e-03,1.6060982e-02,-1.2590569e-01
1544.5209637894495,2.2167756e+03,8.0559492e+00,3.2442852e-04,228287,236.47704,1583.73151,1.8481882e+03,6.1627836e+00,7.8322083e+02,2.1684093e+00,2.2167756e+03,8.0559492e+00,0,,,,,236.47704,1.5783478e-03,1583.73151,2.2496800e-03,1.7495207e-02,-1.3383447e-01
1544.5223526784955,2.2231453e+03,8.0633535e+00,3.2442925e-04,228288,236.47717,1583.73963,1.8540704e+03,6.1684484e+00,7.8485089e+02,2.1716676e+00,2.2231453e+03,8.0633535e+00,0,,,,,236.47717,1.5746520e-03,1583.73963,2.2429011e-03,2.0358004e-02,-1.2766670e-01
1544.523741567513,2.2382891e+03,8.0667925e+00,3.2442994e-04,228289,236.47261,1583.74385,1.8648120e+03,6.1710787e+00,7.8083350e+02,2.1658237e+00,2.2382891e+03,8.0667925e+00,0,,,,,236.47261,1.5666122e-03,1583.74385,2.2285387e-03,1.0090922e-02,-1.2457985e-01
1544.52513045653,2.2195962e+03,8.0509205e+00,3.2443064e-04,228290,236.47417,1583.73366,1.8484331e+03,6.1589365e+00,7.8158960e+02,2.1675386e+00,2.2195962e+03,8.0509205e+00,0,,,,,236.47417,1.5769650e-03,1583.73366,2.2525422e-03,1.7023116e-02,-1.3205206e-01
1544.5265193455461,2.2208665e+03,8.0597668e+00,3.2443134e-04,228291,236.47730,1583.74141,1.8525339e+03,6.1657043e+00,7.8304120e+02,2.1666212e+00,2.2208665e+03,8.0597668e+00,0,,,,,236.47730,1.5753938e-03,1583.74141,2.2436262e-03,1.6376093e-02,-1.2915917e-01
1544.527908234563,2.2366682e+03,8.0598106e+00,3.2443204e-04,228292,236.47327,1583.73837,1.8634557e+03,6.1657376e+00,7.7946570e+02,2.1629157e+00,2.2366682e+03,8.0598106e+00,0,,,,,236.47327,1.5664691e-03,1583.73837,2.2307676e-03,1.4757763e-02,-1.2853578e-01
1544.529297123609,2.2246689e+03,8.0555077e+00,3.2443277e-04,228293,236.47036,1583.73676,1.8540825e+03,6.1624465e+00,7.8005481e+02,2.1652372e+00,2.2246689e+03,8.0555077e+00,0,,,,,236.47036,1.5731376e-03,1583.73676,2.2402697e-03,1.3254009e-02,-1.2723392e-01
1544.5306860126257,2.2175735e+03,8.0449066e+00,3.2443347e-04,228294,236.47421,1583.73186,1.8486855e+03,6.1543360e+00,7.7673816e+02,2.1695690e+00,2.2175735e+03,8.0449066e+00,0,,,,,236.47421,1.5752163e-03,1583.73186,2.2412064e-03,1.5733292e-02,-1.3290775e-01
1544.5320749016432,2.2287375e+03,8.0523252e+00,3.2443416e-04,228295,236.47248,1583.73451,1.8552996e+03,6.1600108e+00,7.7853217e+02,2.1642849e+00,2.2287375e+03,8.0523252e+00,0,,,,,236.47248,1.5716120e-03,1583.73451,2.2378282e-03,1.4913999e-02,-1.3481505e-01
1544.53346379066,2.2009231e+03,8.0296440e+00,3.2443486e-04,228296,236.47618,1583.73358,1.8356337e+03,6.1426601e+00,7.7634015e+02,2.1653862e+00,2.2009231e+03,8.0296440e+00,0,,,,,236.47618,1.5834536e-03,1583.73358,2.2506244e-03,1.6262766e-02,-1.2645334e-01
1544.5348526796763,2.2269993e+03,8.0496349e+00,3.2443556e-04,228297,236.47675,1583.74215,1.8551619e+03,6.1579533e+00,7.7754956e+02,2.1638532e+00,2.2269993e+03,8.0496349e+00,0,,,,,236.47675,1.5713490e-03,1583.74215,2.2356880e-03,1.9169116e-02,-1.2770851e-01
1544.5362415686925,2.2270400e+03,8.0474176e+00,3.2443626e-04,228298,236.47188,1583.73642,1.8543347e+03,6.1562567e+00,7.7514905e+02,2.1606841e+00,2.2270400e+03,8.0474176e+00,0,,,,,236.47188,1.5715843e-03,1583.73642,2.2360706e-03,1.1032260e-02,-1.2919746e-01
1544.5376304577385,2.2263086e+03,8.0487957e+00,3.2443699e-04,228299,236.47645,1583.74250,1.8553716e+03,6.1573119e+00,7.7645355e+02,2.1632206e+00,2.2263086e+03,8.0487957e+00,0,,,,,236.47645,1.5710131e-03,1583.74250,2.2334647e-03,1.6931884e-02,-1.2547989e-01
1544.539019346756,2.2262302e+03,8.0393915e+00,3.2443769e-04,228300,236.47736,1583.73652,1.8536403e+03,6.1501174e+00,7.7120563e+02,2.1582808e+00,2.2262302e+03,8.0393915e+00,0,,,,,236.47736,1.5708586e-03,1583.73652,2.2352913e-03,1.7232334e-02,-1.3436559e-01
1544.540408235773,2.2156121e+03,8.0404253e+00,3.2443838e-04,228301,236.47488,1583.73340,1.8453015e+03,6.1509080e+00,7.7845642e+02,2.1632817e+00,2.2156121e+03,8.0404253e+00,0,,,,,236.47488,1.5777401e-03,1583.73340,2.2470134e-03,1.3382090e-02,-1.3330819e-01
1544.5417971247891,2.2335916e+03,8.0527363e+00,3.2443908e-04,228302,236.47585,1583.73663,1.8588696e+03,6.1603265e+00,7.7485754e+02,2.1698136e+00,2.2335916e+03,8.0527363e+00,0,,,,,236.47585,1.5683316e-03,1583.73663,2.2328009e-03,1.5635122e-02,-1.2752894e-01
1544.543186013806,2.2240730e+03,8.0553837e+00,3.2443978e-04,228303,236.47648,1583.74709,1.8530751e+03,6.1623511e+00,7.7356329e+02,2.1591096e+00,2.2240730e+03,8.0553837e+00,0,,,,,236.47648,1.5750558e-03,1583.74709,2.2387272e-03,1.6285090e-02,-1.2151428e-01
1544.544574902823,2.2218599e+03,8.0464230e+00,3.2444048e-04,228304,236.47381,1583.73601,1.8470273e+03,6.1554961e+00,7.7140704e+02,2.1563499e+00,2.2218599e+03,8.0464230e+00,0,,,,,236.47381,1.5781272e-03,1583.73601,2.2522765e-03,1.2081016e-02,-1.3714497e-01
1544.5459637918689,2.2267822e+03,8.0434313e+00,3.2444121e-04,228305,236.47252,1583.73893,1.8538604e+03,6.1532083e+00,7.7244861e+02,2.1562393e+00,2.2267822e+03,8.0434313e+00,0,,,,,236.47252,1.5714610e-03,1583.73893,2.2375355e-03,1.5559419e-02,-1.2973431e-01
1544.5473526808862,2.2222512e+03,8.0410957e+00,3.2444191e-04,228306,236.47485,1583.73376,1.8477303e+03,6.1514211e+00,7.7503723e+02,2.1685314e+00,2.2222512e+03,8.0410957e+00,0,,,,,236.47485,1.5753349e-03,1583.73376,2.2453361e-03,1.4899942e-02,-1.2887047e-01
1544.548741569903,2.2362336e+03,8.0541439e+00,3.2444260e-04,228307,236.47914,1583.74135,1.8616561e+03,6.1614027e+00,7.7337872e+02,2.1574636e+00,2.2362336e+03,8.0541439e+00,0,,,,,236.47914,1.5674266e-03,1583.74135,2.2304778e-03,2.0284414e-02,-1.2040097e-01
1544.5501304589193,2.2204282e+03,8.0312643e+00,3.2444330e-04,228308,236.47370,1583.73239,1.8474701e+03,6.1438999e+00,7.6922540e+02,2.1552279e+00,2.2204282e+03,8.0312643e+00,0,,,,,236.47370,1.5745177e-03,1583.73239,2.2436534e-03,1.8465223e-02,-1.3219739e-01
1544.5515193479355,2.2154441e+03,8.0289145e+00,3.2444400e-04,228309,236.47305,1583.72785,1.8442528e+03,6.1421018e+00,7.7102295e+02,2.1589029e+00,2.2154441e+03,8.0289145e+00,0,,,,,236.47305,1.5763891e-03,1583.72785,2.2443475e-03,1.1845567e-02,-1.3343449e-01
1544.5529082369524,2.2202324e+03,8.0407887e+00,3.2444470e-04,228310,236.48337,1583.74506,1.8506444e+03,6.1511860e+00,7.6903632e+02,2.1539102e+00,2.2202324e+03,8.0407887e+00,0,,,,,236.48337,1.5743047e-03,1583.74506,2.2355546e-03,2.4335362e-02,-1.1860911e-01
1544.554297125999,2.2373604e+03,8.0380630e+00,3.2444543e-04,228311,236.47292,1583.74030,1.8610138e+03,6.1491008e+00,7.6454437e+02,2.1566606e+00,2.2373604e+03,8.0380630e+00,0,,,,,236.47292,1.5642785e-03,1583.74030,2.2244216e-03,1.0628358e-02,-1.3124822e-01
1544.555686015016,2.2318984e+03,8.0444918e+00,3.2444613e-04,228312,236.47147,1583.73538,1.8570420e+03,6.1540194e+00,7.6966211e+02,2.1547296e+00,2.2318984e+03,8.0444918e+00,0,,,,,236.47147,1.5691501e-03,1583.73538,2.2313411e-03,1.1734486e-02,-1.2931247e-01
1544.557074904032,2.2188716e+03,8.0319319e+00,3.2444682e-04,228313,236.47363,1583.73808,1.8479214e+03,6.1444106e+00,7.6816498e+02,2.1617475e+00,2.2188716e+03,8.0319319e+00,0,,,,,236.47363,1.5736725e-03,1583.73808,2.2384205e-03,1.5040309e-02,-1.3025929e-01
1544.558463793049,2.2232495e+03,8.0357847e+00,3.2444752e-04,228314,236.47576,1583.73373,1.8502042e+03,6.1473575e+00,7.6631659e+02,2.1573973e+00,2.2232495e+03,8.0357847e+00,0,,,,,236.47576,1.5731149e-03,1583.73373,2.2405884e-03,1.4695149e-02,-1.3329357e-01
1544.5598526820659,2.2384285e+03,8.0510302e+00,3.2444822e-04,228315,236.47476,1583.74437,1.8644596e+03,6.1590209e+00,7.6431635e+02,2.1533055e+00,2.2384285e+03,8.0510302e+00,0,,,,,236.47476,1.5645247e-03,1583.74437,2.2175482e-03,1.7007658e-02,-1.1918796e-01
1544.5612415710825,2.2281406e+03,8.0350628e+00,3.2444892e-04,228316,236.47379,1583.73366,1.8547202e+03,6.1468053e+00,7.6560864e+02,2.1618984e+00,2.2281406e+03,8.0350628e+00,0,,,,,236.47379,1.5685700e-03,1583.73366,2.2317113e-03,1.4539407e-02,-1.3192087e-01
1544.5626304601,2.2171023e+03,8.0229626e+00,3.2444962e-04,228317,236.47280,1583.73943,1.8475089e+03,6.1375494e+00,7.6586792e+02,2.1526778e+00,2.2171023e+03,8.0229626e+00,0,,,,,236.47280,1.5728930e-03,1583.73943,2.2358189e-03,1.7902585e-02,-1.2553138e-01
1544.564019349146,2.2185144e+03,8.0362129e+00,3.2445035e-04,228318,236.47267,1583.73524,1.8473380e+03,6.1476860e+00,7.6372852e+02,2.1519823e+00,2.2185144e+03,8.0362129e+00,0,,,,,236.47267,1.5763303e-03,1583.73524,2.2415849e-03,1.3661699e-02,-1.3280249e-01
1544.5654082381623,2.2213418e+03,8.0316982e+00,3.2445104e-04,228319,236.47394,1583.73653,1.8494805e+03,6.1442323e+00,7.6618243e+02,2.1651363e+00,2.2213418e+03,8.0316982e+00,0,,,,,236.47394,1.5720173e-03,1583.73653,2.2312638e-03,1.4104376e-02,-1.2871483e-01
1544.5667971271785,2.2231790e+03,8.0450258e+00,3.2445174e-04,228320,236.47446,1583.73959,1.8514761e+03,6.1544271e+00,7.6321393e+02,2.1514499e+00,2.2231790e+03,8.0450258e+00,0,,,,,236.47446,1.5740908e-03,1583.73959,2.2357237e-03,1.8227126e-02,-1.2635601e-01
1544.5681860161953,2.2366353e+03,8.0382767e+00,3.2445244e-04,228321,236.47359,1583.73509,1.8615557e+03,6.1492643e+00,7.6140680e+02,2.1525893e+00,2.2366353e+03,8.0382767e+00,0,,,,,236.47359,1.5643167e-03,1583.73509,2.2230404e-03,1.7433748e-02,-1.3078646e-01
1544.569574905213,2.2278923e+03,8.0429964e+00,3.2445314e-04,228322,236.47601,1583.74062,1.8542347e+03,6.1528749e+00,7.6149658e+02,2.1566155e+00,2.2278923e+03,8.0429964e+00,0,,,,,236.47601,1.5715637e-03,1583.74062,2.2375383e-03,1.7753700e-02,-1.2695770e-01
1544.5709637942298,2.2175532e+03,8.0151062e+00,3.2445384e-04,228323,236.47153,1583.73647,1.8461213e+03,6.1315389e+00,7.6206787e+02,2.1512554e+00,2.2175532e+03,8.0151062e+00,0,,,,,236.47153,1.5721765e-03,1583.73647,2.2316040e-03,1.1743538e-02,-1.2692760e-01
1544.572352683246,2.2283125e+03,8.0333805e+00,3.2445454e-04,228324,236.47511,1583.73659,1.8562628e+03,6.1455193e+00,7.6185156e+02,2.1498480e+00,2.2283125e+03,8.0333805e+00,0,,,,,236.47511,1.5679681e-03,1583.73659,2.2258828e-03,1.5835846e-02,-1.2613274e-01
1544.573741572292,2.2352461e+03,8.0299387e+00,3.2445526e-04,228325,236.47123,1583.73752,1.8600895e+03,6.1428862e+00,7.6006335e+02,2.1460266e+00,2.2352461e+03,8.0299387e+00,0,,,,,236.47123,1.5641093e-03,1583.73752,2.2230383e-03,1.2929700e-02,-1.3112435e-01
1544.5751304613086,2.2272327e+03,8.0206566e+00,3.2445596e-04,228326,236.47213,1583.73554,1.8534919e+03,6.1357851e+00,7.5828278e+02,2.1466048e+00,2.2272327e+03,8.0206566e+00,0,,,,,236.47213,1.5677045e-03,1583.73554,2.2253243e-03,1.5209573e-02,-1.3048683e-01
1544.5765193503255,2.2140674e+03,8.0220013e+00,3.2445666e-04,228327,236.47695,1583.73867,1.8430892e+03,6.1368141e+00,7.6222284e+02,2.1493683e+00,2.2140674e+03,8.0220013e+00,0,,,,,236.47695,1.5770192e-03,1583.73867,2.2445878e-03,1.4500192e-02,-1.2964858e-01
1544.577908239343,2.2159978e+03,8.0109119e+00,3.2445736e-04,228328,236.47560,1583.74211,1.8458975e+03,6.1283302e+00,7.5957812e+02,2.1455600e+00,2.2159978e+03,8.0109119e+00,0,,,,,236.47560,1.5722575e-03,1583.74211,2.2340340e-03,1.5613947e-02,-1.2443770e-01
1544.57929712836,2.2304700e+03,8.0226946e+00,3.2445806e-04,228329,236.47635,1583.73828,1.8565487e+03,6.1373444e+00,7.5904926e+02,2.1482832e+00,2.2304700e+03,8.0226946e+00,0,,,,,236.47635,1.5655413e-03,1583.73828,2.2232463e-03,1.6717974e-02,-1.2856983e-01
1544.5806860173761,2.2357366e+03,8.0317831e+00,3.2445876e-04,228330,236.47487,1583.73705,1.8595770e+03,6.1442971e+00,7.5642383e+02,2.1448643e+00,2.2357366e+03,8.0317831e+00,0,,,,,236.47487,1.5652139e-03,1583.73705,2.2275315e-03,1.7373540e-02,-1.3598831e-01
1544.5820749063923,2.2235642e+03,8.0133953e+00,3.2445946e-04,228331,236.47068,1583.74167,1.8517678e+03,6.1302299e+00,7.5620361e+02,2.1430721e+00,2.2235642e+03,8.0133953e+00,0,,,,,236.47068,1.5678293e-03,1583.74167,2.2286777e-03,1.2123292e-02,-1.2356157e-01
1544.5834637954092,2.2267300e+03,8.0172014e+00,3.2446015e-04,228332,236.47344,1583.73534,1.8539095e+03,6.1331420e+00,7.5739008e+02,2.1452777e+00,2.2267300e+03,8.0172014e+00,0,,,,,236.47344,1.5666740e-03,1583.73534,2.2266817e-03,1.9741667e-02,-1.3227265e-01
1544.5848526844268,2.2297288e+03,8.0319242e+00,3.2446085e-04,228333,236.47717,1583.73926,1.8571084e+03,6.1444049e+00,7.5347351e+02,2.1419976e+00,2.2297288e+03,8.0319242e+00,0,,,,,236.47717,1.5673495e-03,1583.73926,2.2220486e-03,1.6094459e-02,-1.2484042e-01
1544.5862415734728,2.2211272e+03,8.0059090e+00,3.2446158e-04,228334,236.47205,1583.74205,1.8498401e+03,6.1245027e+00,7.5281409e+02,2.1401329e+00,2.2211272e+03,8.0059090e+00,0,,,,,236.47205,1.5680564e-03,1583.74205,2.2281359e-03,1.4184528e-02,-1.2709357e-01
1544.587630462489,2.2228652e+03,8.0024071e+00,3.2446228e-04,228335,236.47437,1583.73446,1.8505999e+03,6.1218243e+00,7.5007214e+02,2.1401577e+00,2.2228652e+03,8.0024071e+00,0,,,,,236.47437,1.5667342e-03,1583.73446,2.2262603e-03,1.4873271e-02,-1.3544801e-01
1544.5890193515058,2.2407322e+03,8.0255241e+00,3.2446298e-04,228336,236.47609,1583.75056,1.8662611e+03,6.1395087e+00,7.5569611e+02,2.1436493e+00,2.2407322e+03,8.0255241e+00,0,,,,,236.47609,1.5584170e-03,1583.75056,2.2093081e-03,1.7304514e-02,-1.1603989e-01
1544.5904082405227,2.2275605e+03,8.0115395e+00,3.2446368e-04,228337,236.47270,1583.73651,1.8532404e+03,6.1288099e+00,7.5099878e+02,2.1419401e+00,2.2275605e+03,8.0115395e+00,0,,,,,236.47270,1.5663768e-03,1583.73651,2.2243557e-03,1.5680008e-02,-1.2557790e-01
1544.5917971295394,2.2328252e+03,8.0114775e+00,3.2446437e-04,228338,236.47451,1583.73994,1.8590916e+03,6.1287632e+00,7.4855383e+02,2.1374109e+00,2.2328252e+03,8.0114775e+00,0,,,,,236.47451,1.5618141e-03,1583.73994,2.2153256e-03,1.8013727e-02,-1.2888104e-01
1544.593186018557,2.2325706e+03,8.0204191e+00,3.2446507e-04,228339,236.47644,1583.74542,1.8604318e+03,6.1356034e+00,7.5227081e+02,2.1471214e+00,2.2325706e+03,8.0204191e+00,0,,,,,236.47644,1.5619033e-03,1583.74542,2.2163822e-03,1.4527539e-02,-1.1968593e-01
